Comando,NomeCat,IDProduto,CodProd,Nomeprod,Peso,Descricao,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,OrdemProd,RamoProd,DescrHTM,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,URLProd
A,Fontes AT/ATX,7886501,10596,Fonte C3tech 700w Ps-G700m 80 Plus White,1700,Fonte C3tech 700w Ps-G700m 80 Plus White,FALSE,2,0,TRUE,0,340.63,499.89,0,0,0,,,FALSE,FALSE,fonte-c3tech-700w-ps-g700m-80-plus-white1x2.jpg,"fonte-c3tech-700w-ps-g700m-80-plus-white1x4.jpg,fonte-c3tech-700w-ps-g700m-80-plus-white2x4.jpg,fonte-c3tech-700w-ps-g700m-80-plus-whitex4.jpg","fonte-c3tech-700w-ps-g700m-80-plus-white1x8.jpg,fonte-c3tech-700w-ps-g700m-80-plus-white2x8.jpg,fonte-c3tech-700w-ps-g700m-80-plus-whitex8.jpg",0,,10596.html,10,10,7898555217348,TRUE,FALSE,190,120,250,,7898555217348,fonte-c3tech-700w-ps-g700m-80-plus-white
A,Headset e Fones,7430660,10587,Headset Jabra Biz 2400ii Ms Duo Bt,260,Headset Jabra Biz 2400ii Ms Duo Bt,FALSE,3,0,TRUE,0,955,1333.22,0,0,0,,,FALSE,FALSE,headset-jabra-biz-2400ii-ms-duo-bt-1x2.jpg,headset-jabra-biz-2400ii-ms-duo-bt-1x4.jpg,headset-jabra-biz-2400ii-ms-duo-bt-1x8.jpg,220,409,10587.html,10,10,5706991017755,TRUE,FALSE,250,140,300,,5706991017755,headset-jabra-biz-2400ii-ms-duo-bt
A,Eletrodomésticos,7452299,10583,Churrasqueira Eletrica Gourmet Multilaser 220v,1800,Churrasqueira Eletrica Gourmet Multilaser 220v,FALSE,26,0,TRUE,0,83,133.22,0,0,0,,,FALSE,FALSE,churrasq-eletrica-gourmet-multilaser-220v-1800w-ce132-1x2.jpg,"churrasq-eletrica-gourmet-multilaser-220v-1800w-ce132-1x4.jpg,churrasq-eletrica-gourmet-multilaser-220v-1800w-ce132-2x4.jpg,churrasq-eletrica-gourmet-multilaser-220v-1800w-ce132-3x4.jpg","churrasq-eletrica-gourmet-multilaser-220v-1800w-ce132-1x8.jpg,churrasq-eletrica-gourmet-multilaser-220v-1800w-ce132-2x8.jpg,churrasq-eletrica-gourmet-multilaser-220v-1800w-ce132-3x8.jpg",233,342,10583.html,10,10,7899838878386,TRUE,FALSE,370,120,500,,7899838878386,churrasq-eletrica-gourmet-multilaser-220v-1800w-ce132
A,Eletrodomésticos,7452300,10582,Churrasqueira Eletrica Gourmet Multilaser 127v,1800,Churrasqueira Eletrica Gourmet Multilaser 127v,FALSE,17,0,TRUE,0,83,133.22,0,0,0,,,FALSE,FALSE,churrasq-eletrica-gourmet-multilaser-127v-1800w-ce131-1x2.jpg,"churrasq-eletrica-gourmet-multilaser-127v-1800w-ce131-1x4.jpg,churrasq-eletrica-gourmet-multilaser-127v-1800w-ce131-2x4.jpg,churrasq-eletrica-gourmet-multilaser-127v-1800w-ce131-3x4.jpg","churrasq-eletrica-gourmet-multilaser-127v-1800w-ce131-1x8.jpg,churrasq-eletrica-gourmet-multilaser-127v-1800w-ce131-2x8.jpg,churrasq-eletrica-gourmet-multilaser-127v-1800w-ce131-3x8.jpg",233,342,10582.html,10,10,7899838878379,TRUE,FALSE,350,120,50,,7899838878379,churrasq-eletrica-gourmet-multilaser-127v-1800w-ce131
A,Eletrodomésticos,7658328,10581,Panela Grill Multilaser Col Gordura/Tampa 220v 1200w - Ce054,2000,Panela Grill Multilaser Col Gordura/Tampa 220v 1200w - Ce054,FALSE,39,0,TRUE,0,114,155.44,0,0,0,,,TRUE,FALSE,CE053-CE054-1000-2.jpg,"CE053-CE054-1000-2.jpg,CE053-CE054-1000-1.jpg,CE053-CE054-1000-3.jpg","CE053-CE054-1000-2.jpg,CE053-CE054-1000-1.jpg,CE053-CE054-1000-3.jpg",111,374,10581.html,10,10,7899838841236,TRUE,FALSE,370,140,350,,7899838841236,panela-eletrica-grill-multilaser-ce054
A,Eletrodomésticos,7658327,10580,Panela Grill Multilaser Col Gordura/Tampa 127v 1200w - Ce053,2000,Panela Grill Multilaser Col Gordura/Tampa 127v 1200w - Ce053,FALSE,40,0,TRUE,0,113.94,155,0,0,0,,,FALSE,FALSE,CE053-CE054-1000-1.jpg,"CE053-CE054-1000-1.jpg,CE053-CE054-1000-2.jpg,CE053-CE054-1000-3.jpg","CE053-CE054-1000-1.jpg,CE053-CE054-1000-2.jpg,CE053-CE054-1000-3.jpg",0,374,10580.html,10,10,7899838841229,TRUE,FALSE,370,140,350,,7899838841229,panela-eletrica-grill-multilaser-ce053
A,Eletrodomésticos,7658326,10579,Panela De Arroz Multilaser Inox 10 Copos 220v - Ce06,2800,Panela De Arroz Multilaser Inox 10 Copos 220v - Ce06,FALSE,6,0,TRUE,0,114.97,155.44,0,0,0,,,FALSE,FALSE,CE05-1000-2.jpg,"CE05-1000-2.jpg,CE05-1000-1.jpg,CE05-1000-3.jpg,CE05-1000-4.jpg","CE05-1000-2.jpg,CE05-1000-1.jpg,CE05-1000-3.jpg,CE05-1000-4.jpg",111,374,10579.html,10,10,7899838823348,TRUE,FALSE,300,300,300,,7899838823348,panela-eletrica-arroz-multilaser-ce06
A,Headset e Fones,7441041,10571,Headset Plantronics B4210uc,300,Headset Plantronics B4210uc,FALSE,2,0,TRUE,0,815,1080,0,0,0,,,FALSE,FALSE,headset-plantronics-b4210uc-1x2.jpg,headset-plantronics-b4210uc-1x4.jpg,headset-plantronics-b4210uc-1x8.jpg,220,409,10571.html,10,10,17229164413,TRUE,FALSE,200,100,200,,17229164413,headset-plantronics-b4210uc
A,Telefonia,7866233,10570,Telefone+Headset Plantronics T110 Practica Accs - 79981-11,480,Telefone+Headset Plantronics T110 Practica Accs - 79981-11,FALSE,0,0,TRUE,0,242.29,333.22,0,0,0,,,FALSE,FALSE,T110PRACTICA-1000-1.jpg,T110PRACTICA-1000-1.jpg,T110PRACTICA-1000-1.jpg,0,,10570.html,10,10,5033588045885,TRUE,FALSE,200,150,200,,5033588045885,telefone-headset-plantronics-t110-practica-accs-79981-11
A,Estabilizador de Energia,7834879,1057,Estabilizador Sms 300va Rev Speed Usp Biv - 15970,2750,Estabilizador Sms 300va Rev Speed Usp Biv - 15970,FALSE,20,0,TRUE,0,136,188.78,0,0,0,,,FALSE,FALSE,1057-1.jpg,1057-1.jpg,1057-1.jpg,0,553,1057.html,10,10,7897020630262,TRUE,FALSE,160,120,190,,7897020630262,estabilizador-sms-300va-revolution-speed
A,Teclado,7554920,10558,Teclado Logitech Ergo K860,1220,Teclado Logitech Ergo K860,FALSE,8,0,TRUE,0,531.29,643.33,0,0,0,,,FALSE,FALSE,teclado-logitech-ergo-k860-1x8.jpg,"teclado-logitech-ergo-k860-1x8.jpg,teclado-logitech-ergo-k860-2x4.jpg","teclado-logitech-ergo-k860-1x8.jpg,teclado-logitech-ergo-k860-2x8.jpg",0,598,10558.html,10,10,97855151667,TRUE,FALSE,300,60,450,,97855151667,teclado-logitech-ergo-k860
A,Headset e Fones,7430214,10555,Headset Jabra Evolve 75 Link 370,290,Headset Jabra Evolve 75 Link 370,FALSE,0,0,TRUE,0,1856,2400,0,0,0,,,FALSE,FALSE,https://s3.amazonaws.com/iderislab/4248/2021/3/20/4248_594a4c3e-6169-4e7e-b8b5-b1fedf01cd61_100x100.jpg,"headset-jabra-evolve-75-link-370-1x4.jpg,headset-jabra-evolve-75-link-370-2x4.jpg,headset-jabra-evolve-75-link-370-3x4.jpg","headset-jabra-evolve-75-link-370-1x8.jpg,headset-jabra-evolve-75-link-370-2x8.jpg,headset-jabra-evolve-75-link-370-3x8.jpg",220,409,10555.html,10,10,5706991020717,TRUE,FALSE,280,100,350,,5706991020717,headset-jabra-evolve-75-link-370
A,Mouse,7658323,10547,Mouse Multilaser Rapoo Bt + 2.4ghz M200 Branco - Ra012,190,Mouse Multilaser Rapoo Bt + 2.4ghz M200 Branco - Ra012,FALSE,2,0,TRUE,0,65.8,92.11,0,0,0,,,FALSE,FALSE,RA012-1200-1.jpg,"RA012-1200-1.jpg,RA012-1200-2.jpg","RA012-1200-1.jpg,RA012-1200-2.jpg",0,573,10547.html,10,10,7899838895024,TRUE,FALSE,120,60,150,,7899838895024,mouse-multilaser-rapoo-ra012-bluetooth
A,Headset e Fones,7658322,10546,Headset Multilaser Rapoo H100 3.5mm - Ra019,260,Headset Multilaser Rapoo H100 3.5mm - Ra019,FALSE,1,0,TRUE,0,95.99,133.22,0,0,0,,,FALSE,FALSE,H100-1200-1.jpg,"H100-1200-1.jpg,H100-1200-2.jpg,H100-1200-3.jpg","H100-1200-1.jpg,H100-1200-2.jpg,H100-1200-3.jpg",0,409,10546.html,10,10,7908414405608,TRUE,FALSE,250,100,300,,7908414405608,headset-multilaser-rapoo-h100
A,Headset e Fones,7880555,10539,Headset Trust Ravu Gxt307 Gamming Ps4/Ps5 - T22450,500,Headset Trust Ravu Gxt307 Gamming Ps4/Ps5 - T22450,FALSE,3,0,TRUE,0,66.44,94.33,0,0,0,,,FALSE,FALSE,GXT307-1200-1.jpg,"GXT307-1200-1.jpg,GXT307-1200-2.jpg,GXT307-1200-3.jpg,GXT307-1200-4.jpg","GXT307-1200-1.jpg,GXT307-1200-2.jpg,GXT307-1200-3.jpg,GXT307-1200-4.jpg",0,,10539.html,10,10,8713439224504,TRUE,FALSE,280,140,350,,8713439224504,headset-trust-ravu-gxt307-gamming-ps4-ps5-t22450
A,Headset e Fones,7880554,10538,Headset Trust Gaming Gxt307b Ravu Ps4/Ps5 - T23250,500,Headset Trust Gaming Gxt307b Ravu Ps4/Ps5 - T23250,FALSE,5,0,TRUE,0,66.44,94.33,0,0,0,,,FALSE,FALSE,GXT307B-1200-1.jpg,"GXT307B-1200-1.jpg,GXT307B-1200-2.jpg","GXT307B-1200-1.jpg,GXT307B-1200-2.jpg",0,,10538.html,10,10,8713439232509,TRUE,FALSE,280,140,350,,8713439232509,headset-trust-gaming-gxt307b-ravu-ps4-ps5-t23250
A,| NOVO,7928257,10537,Adaptador Tp-Link Ue300c Usb-C 3.0 P/Rj45 Gigabit - Tpn0242,120,Adaptador Tp-Link Ue300c Usb-C 3.0 P/Rj45 Gigabit - Tpn0242,TRUE,1,0,FALSE,,105.29,159,0,0,0,,,FALSE,FALSE,https://s3.amazonaws.com/iderislab/4248/2022/5/10/4248_d4b12b6f-cc5c-4e9d-aa56-cd9abab3a685_100x100.jpg,https://s3.amazonaws.com/iderislab/4248/2022/5/10/4248_d4b12b6f-cc5c-4e9d-aa56-cd9abab3a685_100x100.jpg,,0,,10537.html,10,10,6935364072599,TRUE,FALSE,80,20,160,,6935364072599,
A,Adaptadores,7628500,10535,Cabo Adapter Pluscable Mini Displayport X Hdmi-F - Adp-202bk,250,Cabo Adapter Pluscable Mini Displayport X Hdmi-F - Adp-202bk,FALSE,16,0,TRUE,0,26.7,36.56,0,0,0,,,FALSE,FALSE,PLACABLEMINIDISPLHDMIFEMEA-1200-1.jpg,"PLACABLEMINIDISPLHDMIFEMEA-1200-1.jpg,PLACABLEMINIDISPLHDMIFEMEA-1200-2.jpg","PLACABLEMINIDISPLHDMIFEMEA-1200-1.jpg,PLACABLEMINIDISPLHDMIFEMEA-1200-2.jpg",0,542,10535.html,10,10,7898555215474,TRUE,FALSE,150,170,150,,7898555215474,adp-202bk
A,Nobreak,7730042,10521,Nobreak Nhs Premium Senoidal Pdv Gii 2200va S 120v - 91.B0.020200,29700,Nobreak Nhs Premium Senoidal Pdv Gii 2200va S 120v - 91.B0.020200,FALSE,1,0,TRUE,0,2503.52,3333.22,0,0,0,,,FALSE,FALSE,2200VA-1200-1.jpg,"2200VA-1200-1.jpg,2200VA-1200-2.jpg","2200VA-1200-1.jpg,2200VA-1200-2.jpg",0,576,10521.html,10,10,7898941100742,TRUE,FALSE,330,280,590,,7898941100742,nobreak-nhs-premium-senoidal-pdv-gii-2200va
A,Código de Barras,7832787,10501,Leitor Codigo Barras Bematech El250 2d Usb-A,530,Leitor Codigo Barras Bematech El250 2d Usb-A,FALSE,1,0,TRUE,0,327,422.11,0,0,0,,,FALSE,FALSE,10501-1.jpg,10501-1.jpg,10501-1.jpg,0,591,10501.html,10,10,7897013514739,TRUE,FALSE,140,110,230,,7897013514739,leitor-codigo-barras-bematech-el250-2d-usb-a
A,Webcam,7549649,10497,Webcam Logitech C505e Hd - 960-001372,300,Webcam Logitech C505e Hd - 960-001372,FALSE,98,0,TRUE,0,196,277.67,0,0,0,,,TRUE,FALSE,webcam-logitech-c505e-hd-1x2.jpg,"webcam-logitech-c505e-hd-1x4.jpg,webcam-logitech-c505e-hd-2x4.jpg,webcam-logitech-c505e-hd-3x4.jpg","webcam-logitech-c505e-hd-1x8.jpg,webcam-logitech-c505e-hd-2x8.jpg,webcam-logitech-c505e-hd-3x8.jpg",255,600,10497.html,10,10,97855163806,TRUE,FALSE,180,170,150,,97855163806,webcam-logitech-c505e-hd
A,Headset e Fones,7881028,10494,Headset Logitech Zone Wireless Uc - 981-000913,380,Headset Logitech Zone Wireless Uc - 981-000913,FALSE,16,0,TRUE,0,970,1444.33,0,0,0,,,FALSE,FALSE,zone-wireless-logitech-2x2.jpg,"zone-wireless-logitech-2x4.jpg,zone-wireless-logitechx4.jpg","zone-wireless-logitech-2x8.jpg,zone-wireless-logitechx8.jpg",0,,10494.html,10,10,97855157966,TRUE,FALSE,220,280,250,,97855157966,headset-logitech-zone-wireless-uc-981-000913
A,Adaptadores,7880553,10489,Receptor Unifying Usb Logitech Accs - 910-005235,300,Receptor Unifying Usb Logitech Accs - 910-005235,FALSE,0,0,TRUE,0,27.89,41,0,0,0,,,FALSE,FALSE,UNYFING-1000-1.jpg,"UNYFING-1000-1.jpg,UNYFING-1000-2.jpg","UNYFING-1000-1.jpg,UNYFING-1000-2.jpg",0,,10489.html,10,10,97855133991,TRUE,FALSE,100,60,120,,97855133991,receptor-unifying-usb-logitech-accs-910-005235
A,Teclado,7658316,10479,Teclado Hp Gamer Gk100 Usb Preto,250,Teclado Hp Gamer Gk100 Usb Preto,FALSE,0,0,TRUE,0,251.94,338.78,0,0,0,,,FALSE,FALSE,HPGK100-1000-2.jpg,"HPGK100-1000-2.jpg,HPGK100-1000-1.jpg","HPGK100-1000-2.jpg,HPGK100-1000-1.jpg",0,598,10479.html,10,10,6948391226309,TRUE,FALSE,200,60,490,,6948391226309,teclado-hp-gamer-gk100-usb
A,Headset e Fones,7819731,10473,Headset Jabra Evolve 65 Ms Stereo Bt - 6599-823-309,290,Headset Jabra Evolve 65 Ms Stereo Bt - 6599-823-309,FALSE,13,0,TRUE,0,890,1466.56,0,0,0,,,TRUE,TRUE,10473-1.jpg,10473-1.jpg,10473-1.jpg,0,409,10473.html,10,10,706487015130,TRUE,FALSE,350,120,250,,706487015130,headset-jabra-evolve-65-ms-duo-bluethoot-6599-823-309
A,Adaptadores,7839239,10470,Cabo Conversor Hdmi/Vga Femea F3 C/Cabo Audio Jc-Ad-Hm/Vga,100,Cabo Conversor Hdmi/Vga Femea F3 C/Cabo Audio Jc-Ad-Hm/Vga,FALSE,55,0,TRUE,0,21.5,33.22,0,0,0,,,FALSE,FALSE,10470.jpg,10470.jpg,10470.jpg,0,542,10470.html,10,10,6972147641375,TRUE,FALSE,10,20,10,,6972147641375,cabo-conversor-hdmi-vga-femea-f3-com-cabo-audio-jc-ad-hm-vga
A,Adaptadores,7633869,10448,Kit Extender Tx/Rx Extensor Hdmi Ate 120mts,400,Kit Extender Tx/Rx Extensor Hdmi Ate 120mts,FALSE,2,0,TRUE,0,579,732.22,0,0,0,,,FALSE,FALSE,KITEXTENDERHDMI-1200-1.jpg,KITEXTENDERHDMI-1200-1.jpg,KITEXTENDERHDMI-1200-1.jpg,0,542,10448.html,10,10,5554443322212,TRUE,FALSE,150,70,200,,5554443322212,extenderhdmi
A,Mouse,7890830,10393,Mouse Logitech M190 Cinza Escuro Wifi - 910-005902,220,Mouse Logitech M190 Cinza Escuro Wifi - 910-005902,FALSE,89,0,TRUE,0,35.98,55.44,0,0,0,,,FALSE,FALSE,m190-1200-2.jpg,"m190-1200-2.jpg,m190-1200-3.jpg,M190-1200-1.jpg,m190-1200-4.jpg","m190-1200-2.jpg,m190-1200-3.jpg,M190-1200-1.jpg,m190-1200-4.jpg",0,,10393.html,10,10,97855159939,TRUE,FALSE,230,130,240,,97855159939,mouse-logitech-m190-cinza-escuro-wifi-910-005902
A,Teclado,7430247,10391,Teclado Logitech Usb Mecanico Compacto K835 Tkl,950,Teclado Logitech Usb Mecanico Compacto K835 Tkl,FALSE,6,0,TRUE,0,291,394.33,366.56,0,0,01/06/2022,30/06/2022 23:59:00,FALSE,FALSE,teclado-logitech-usb-mecanico-compacto-k835-tkl-1x2.png,"teclado-logitech-usb-mecanico-compacto-k835-tkl-1x4.png,teclado-logitech-usb-mecanico-compacto-k835-tkl-2x4.jpg","teclado-logitech-usb-mecanico-compacto-k835-tkl-1x8.png,teclado-logitech-usb-mecanico-compacto-k835-tkl-2x8.jpg",220,598,10391.html,10,10,97855164964,TRUE,FALSE,120,50,310,,97855164964,teclado-logitech-usb-mecanico-compacto-k835-tkl
A,Headset e Fones,7862976,10387,Headset Gamer Astro A40 Tr Ps4 Preto/Azul - 939-001788,1250,Headset Gamer Astro A40 Tr Ps4 Preto/Azul - 939-001788,FALSE,0,0,TRUE,0,759.92,1055.44,0,0,0,,,FALSE,FALSE,A40PRETOAZUL-1000-1.jpg,"A40PRETOAZUL-1000-1.jpg,A40PRETOAZUL-1000-2.jpg,A40PRETOAZUL-1000-3.jpg,A40PRETOAZUL-1000-4.jpg","A40PRETOAZUL-1000-1.jpg,A40PRETOAZUL-1000-2.jpg,A40PRETOAZUL-1000-3.jpg,A40PRETOAZUL-1000-4.jpg",0,,10387.html,10,10,97855146991,TRUE,FALSE,300,200,350,,97855146991,headset-gamer-astro-a40-tr-ps4-preto-azul-939-001788
A,Mouse,7561354,10380,Mouse Logitech Trackball S/ Fio Ergo M575,260,Mouse Logitech Trackball S/ Fio Ergo M575,FALSE,0,0,TRUE,0,223,299.89,0,0,0,,,FALSE,FALSE,mouse-logitech-trackball-ergo-m575-1x8.jpg,"mouse-logitech-trackball-ergo-m575-1x8.jpg,mouse-logitech-trackball-ergo-m575-2x4.jpg,mouse-logitech-trackball-ergo-m575-3x4.jpg","mouse-logitech-trackball-ergo-m575-1x8.jpg,mouse-logitech-trackball-ergo-m575-2x8.jpg,mouse-logitech-trackball-ergo-m575-3x8.jpg",222,573,10380.html,10,10,97855160621,TRUE,FALSE,120,80,250,,97855160621,mouse-logitech-trackball-s-fio-ergo-m575
A,Kit Teclado+Mouse,7783595,10379,Teclado+Mouse Logitech Mk295 Wifi Silent Preto - 920-009793,375,Teclado+Mouse Logitech Mk295 Wifi Silent Preto - 920-009793,FALSE,18,0,TRUE,0,144.9,188.78,0,0,0,,,FALSE,FALSE,MK295-1000-2.jpg,"MK295-1000-2.jpg,MK295-1000-1.jpg","MK295-1000-2.jpg,MK295-1000-1.jpg",0,0,10379.html,10,10,97855161062,TRUE,FALSE,220,60,400,,97855161062,kit-teclado-mouse-logitech-mk295-wifi-silent-preto
A,| EM BREVE,7354105,10378,Mesa Digitalizadora Huion Kamvas Pro Gt2201,6500,Mesa Digitalizadora Huion Kamvas Pro Gt2201,FALSE,1,0,FALSE,0,5149,5555.44,0,0,0,,,TRUE,FALSE,GT2201-1000-1.jpg,"GT2201-1000-1.jpg,GT2201-1000-2.jpg","GT2201-1000-1.jpg,GT2201-1000-2.jpg",255,567,10378.html,10,10,,TRUE,FALSE,300,150,420,,,mesa-digitalizadora-huion-kamvas-pro-gt2201
A,| NOVO,7899210,10370,Proc Amd Ryzen R9 3950x 4.7ghz Am4 64mb 100-100000051wof,660,Proc Amd Ryzen R9 3950x 4.7ghz Am4 64mb 100-100000051wof,TRUE,1,0,FALSE,,5050.38,6490,0,0,0,,,FALSE,FALSE,https://s3.amazonaws.com/iderislab/4248/2021/2/10/4248_ae178200-57f0-4261-b997-1f866ce1fdb7_100x100.jpg,https://s3.amazonaws.com/iderislab/4248/2021/2/10/4248_ae178200-57f0-4261-b997-1f866ce1fdb7_100x100.jpg,,0,,10370.html,10,10,730143311809,TRUE,FALSE,100,50,100,,730143311809,
A,Impressora de Etiqueta,7889055,10369,Impressora Etiq Argox Os-214 Plus Usb/Serial/Paralela,3150,Impressora Etiq Argox Os-214 Plus Usb/Serial/Paralela,FALSE,3,0,TRUE,0,1239,1777.67,0,0,0,,,FALSE,FALSE,argox-1200-1.jpg,argox-1200-1.jpg,argox-1200-1.jpg,0,,10369.html,10,10,7909389393464,TRUE,FALSE,240,260,340,,7909389393464,impressora-etiq-argox-os-214-plus-usb-serial-paralela
A,Microfones,7430532,10368,Microfone Trust Gxt 215 Zabi T23800,180,Microfone Trust Gxt 215 Zabi T23800,FALSE,6,0,TRUE,0,93,127.67,0,0,0,,,FALSE,FALSE,microfone-trust-gxt-215-zabi-t23800-1x2.jpg,"microfone-trust-gxt-215-zabi-t23800-1x4.jpg,microfone-trust-gxt-215-zabi-t23800-2x4.jpg,microfone-trust-gxt-215-zabi-t23800-3x4.jpg","microfone-trust-gxt-215-zabi-t23800-1x8.jpg,microfone-trust-gxt-215-zabi-t23800-2x8.jpg,microfone-trust-gxt-215-zabi-t23800-3x8.jpg",222,415,10368.html,10,10,8713439238006,TRUE,FALSE,120,110,300,,8713439238006,microfone-trust-gxt-215-zabi-t23800
A,Microfones,7430534,10365,Microfone Trust Gaming Gxt 239 Nepa T23467,200,Microfone Trust Gaming Gxt 239 Nepa T23467,FALSE,18,0,TRUE,0,53,72.11,0,0,0,,,FALSE,FALSE,microfone-trust-gaming-gxt-239-nepa-t23467-1x2.jpg,"microfone-trust-gaming-gxt-239-nepa-t23467-1x4.jpg,microfone-trust-gaming-gxt-239-nepa-t23467-2x4.jpg,microfone-trust-gaming-gxt-239-nepa-t23467-3x4.jpg","microfone-trust-gaming-gxt-239-nepa-t23467-1x8.jpg,microfone-trust-gaming-gxt-239-nepa-t23467-2x8.jpg,microfone-trust-gaming-gxt-239-nepa-t23467-3x8.jpg",220,415,10365.html,10,10,8713439234671,TRUE,FALSE,130,120,340,,8713439234671,microfone-trust-gaming-gxt-239-nepa-t23467
A,Microfones,7430251,10363,Microfone Trust Gxt256 Exxo,2270,Microfone Trust Gxt256 Exxo,FALSE,2,0,TRUE,0,679,911,0,0,0,,,FALSE,FALSE,microfone-trust-gxt256-exxo-1x2.jpg,"microfone-trust-gxt256-exxo-1x4.jpg,microfone-trust-gxt256-exxo-2x4.jpg,microfone-trust-gxt256-exxo-3x4.jpg,microfone-trust-gxt256-exxo-4x4.jpg","microfone-trust-gxt256-exxo-1x8.jpg,microfone-trust-gxt256-exxo-2x8.jpg,microfone-trust-gxt256-exxo-3x8.jpg,microfone-trust-gxt256-exxo-4x8.jpg",220,415,10363.html,10,10,8713439235104,TRUE,FALSE,300,160,400,,8713439235104,microfone-trust-gxt256-exxo
A,Microfones,7853838,10361,Microfone Trust Emita Gxt252 Usb Studio - T21753,2720,Microfone Trust Emita Gxt252 Usb Studio - T21753,FALSE,1,0,TRUE,0,616.96,833.22,0,0,0,,,FALSE,FALSE,EMITAGXT252-1000-4.jpg,"EMITAGXT252-1000-4.jpg,EMITAGXT252-1000-1.jpg,EMITAGXT252-1000-2.jpg,EMITAGXT252-1000-3.jpg","EMITAGXT252-1000-4.jpg,EMITAGXT252-1000-1.jpg,EMITAGXT252-1000-2.jpg,EMITAGXT252-1000-3.jpg",0,,10361.html,10,10,8713439217537,TRUE,FALSE,350,180,400,,8713439217537,microfone-trust-emita-gxt252-usb-studio-t21753
A,Microfones,7430264,10360,Microfone Trust Emita Plus Gxt252 Str Mc T22400,1650,Microfone Trust Emita Plus Gxt252 Str Mc T22400,FALSE,1,0,TRUE,0,675,911,0,0,0,,,FALSE,FALSE,microfone-trust-emita-plus-gxt252-str-mc-t22400-1x2.jpg,"microfone-trust-emita-plus-gxt252-str-mc-t22400-1x4.jpg,microfone-trust-emita-plus-gxt252-str-mc-t22400-2x4.jpg,microfone-trust-emita-plus-gxt252-str-mc-t22400-3x4.jpg","microfone-trust-emita-plus-gxt252-str-mc-t22400-1x8.jpg,microfone-trust-emita-plus-gxt252-str-mc-t22400-2x8.jpg,microfone-trust-emita-plus-gxt252-str-mc-t22400-3x8.jpg",222,415,10360.html,10,10,8713439224009,TRUE,FALSE,350,300,450,,8713439224009,microfone-trust-emita-plus-gxt252-str-mc-t22400
A,Mouse,7658313,10359,Mouse Trust Gxt960 Graphin Lightweight - T23758,185,Mouse Trust Gxt960 Graphin Lightweight - T23758,FALSE,2,0,TRUE,0,157.16,211,0,0,0,,,FALSE,FALSE,GXT960-1000-1.jpg,"GXT960-1000-1.jpg,GXT960-1000-2.jpg,GXT960-1000-3.jpg,GXT960-1000-4.jpg","GXT960-1000-1.jpg,GXT960-1000-2.jpg,GXT960-1000-3.jpg,GXT960-1000-4.jpg",0,573,10359.html,10,10,8713439237580,TRUE,FALSE,200,120,250,,8713439237580,mouse-trust-gxt960-graphin-lightweight
A,Mouse,7658312,10358,Mouse Trust Gxt144 Rexx Vert Gam Mse - T22991,185,Mouse Trust Gxt144 Rexx Vert Gam Mse - T22991,FALSE,22,0,TRUE,0,133.55,183.22,0,0,0,,,FALSE,FALSE,GXT144REXX-1000-1.jpg,"GXT144REXX-1000-1.jpg,GXT144REXX-1000-2.jpg,GXT144REXX-1000-3.jpg,GXT144REXX-1000-4.jpg","GXT144REXX-1000-1.jpg,GXT144REXX-1000-2.jpg,GXT144REXX-1000-3.jpg,GXT144REXX-1000-4.jpg",0,573,10358.html,10,10,8713439229912,TRUE,FALSE,120,80,150,,8713439229912,mouse-vertical-trust-gxt144-rexx-game
A,Mouse,7726763,10354,Mouse Multilaser Rapoo M100 Bth 2.4ghz Black - Ra009,150,Mouse Multilaser Rapoo M100 Bth 2.4ghz Black - Ra009,FALSE,1,0,TRUE,0,54.87,77.67,0,0,0,,,FALSE,FALSE,RAPOORA009-1200-1.jpg,"RAPOORA009-1200-1.jpg,RAPOORA009-1200-2.jpg,RAPOORA009-1200-3.jpg","RAPOORA009-1200-1.jpg,RAPOORA009-1200-2.jpg,RAPOORA009-1200-3.jpg",0,573,10354.html,10,10,7899838894959,TRUE,FALSE,130,80,210,,7899838894959,mouse-multilaser-rapoo-m100-ra009
A,Mouse,7711179,10352,Mouse Multilaser Rapoo Ra007 M10 2.4ghz Black,150,Mouse Multilaser Rapoo Ra007 M10 2.4ghz Black,FALSE,0,0,TRUE,0,43.04,61,0,0,0,,,FALSE,FALSE,RA007-1200-1.jpg,"RA007-1200-1.jpg,RA007-1200-2.jpg","RA007-1200-1.jpg,RA007-1200-2.jpg",0,573,10352.html,10,10,7899838894928,TRUE,FALSE,90,50,170,,7899838894928,mouse-multilaser-rapoo-ra007-m10
